Movie_id,Unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Strings
323,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,bq
324,0,0,0,0,0,0,0,0,0,0,0,0,0,n,0,0,0,0,0,n
325,0,0,0,0,0,0,0,0,i,0,0,l,0,0,0,0,q,0,0,ilq
326,0,b,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,r,0,bir
327,0,0,0,0,0,0,g,0,i,0,0,0,0,n,0,0,0,0,0,gin
328,0,b,0,0,0,0,0,0,0,0,0,0,0,n,o,0,q,0,0,bnoq
329,0,0,0,0,0,0,g,0,i,0,0,0,0,0,0,0,q,0,0,giq
330,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
331,0,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,cq
332,0,0,0,0,0,0,g,0,i,0,0,0,0,0,0,0,q,0,0,giq
333,0,0,0,0,0,0,0,0,0,0,0,0,0,n,0,0,q,0,0,nq
334,0,b,0,0,0,0,g,0,0,0,0,0,0,n,0,0,0,0,0,bgn
335,0,0,0,0,0,f,0,0,0,0,0,l,0,0,0,0,0,0,0,fl
336,0,0,0,0,0,0,g,0,0,0,0,0,0,0,0,0,q,0,0,gq
337,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,q,0,0,fiq
338,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
339,0,b,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,bi
340,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
341,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
342,0,0,0,0,0,f,0,0,0,0,0,l,0,n,0,0,0,0,0,fln
343,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,bp
344,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
345,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
346,0,0,0,0,0,0,g,0,i,0,0,0,0,0,0,0,0,0,0,gi
347,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
348,0,0,0,0,0,0,g,0,i,0,0,0,0,0,0,0,q,0,0,giq
349,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,bq
350,0,b,0,0,0,0,0,0,0,0,0,0,0,n,0,0,q,0,0,bnq
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
352,0,0,0,0,0,f,0,0,0,0,0,0,m,0,0,0,0,0,0,fm
353,0,b,0,0,0,0,0,0,0,0,0,l,0,0,0,p,0,0,0,blp
354,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
355,0,0,c,0,0,0,0,0,0,0,0,0,0,0,0,p,q,0,0,cpq
356,0,0,0,0,0,0,0,0,i,0,0,0,0,n,0,0,q,0,0,inq
357,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
358,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,p,q,0,0,bcpq
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,q
360,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,h
361,0,0,0,0,0,0,g,0,0,0,0,0,0,0,0,0,q,0,0,gq
362,0,b,0,0,0,f,0,0,0,0,0,0,m,0,0,0,0,0,0,bfm
363,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
364,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
365,0,0,0,0,0,0,0,0,i,0,0,l,0,0,0,0,0,0,0,il
366,0,0,0,0,0,0,0,0,i,0,0,l,0,0,0,0,0,0,0,il
367,0,0,0,0,0,f,0,0,0,0,0,l,0,0,0,0,0,0,0,fl
368,0,0,0,0,0,f,0,0,0,0,0,l,0,0,0,0,0,0,0,fl
369,0,0,0,0,0,f,0,0,0,0,0,l,0,0,0,0,0,0,0,fl
370,0,0,0,0,0,0,0,0,i,0,0,l,0,0,0,0,q,0,0,ilq
371,0,0,0,0,0,0,0,0,i,0,0,l,0,0,o,0,0,0,0,ilo
372,0,0,0,0,0,f,0,0,0,0,0,l,0,0,0,0,0,0,0,fl
373,0,b,c,0,0,0,0,0,0,0,0,l,0,0,0,p,0,0,0,bclp
374,0,b,0,0,e,0,0,0,0,0,0,l,0,0,0,0,0,0,0,bel
375,0,0,0,0,0,0,0,0,i,0,0,l,0,0,0,0,0,0,0,il
376,0,0,0,0,0,f,0,0,0,0,0,l,0,0,0,0,0,0,0,fl
377,0,0,0,0,e,f,0,0,0,0,0,l,0,0,0,0,0,0,0,efl
378,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,bcp
381,0,0,0,0,0,f,0,0,0,0,0,l,0,0,o,0,0,0,0,flo
382,0,0,0,0,0,f,0,0,i,0,0,l,0,0,0,0,0,0,0,fil
383,0,0,0,0,e,f,0,0,0,0,0,0,0,0,0,0,0,0,0,ef
384,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
385,0,b,c,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,bcfo
386,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
387,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
388,0,b,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,bf
389,0,0,c,0,e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ce
390,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
391,0,b,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,bf
392,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
393,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
394,0,0,0,0,0,f,0,0,0,0,0,0,0,n,o,0,0,0,0,fno
395,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
396,0,0,0,0,0,f,g,0,0,0,0,0,0,0,0,0,0,0,0,fg
397,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
398,0,b,c,0,e,0,0,0,0,0,0,0,0,0,0,p,0,0,0,bcep
399,0,b,c,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,bcf
400,0,0,0,0,e,f,0,0,0,0,0,0,0,0,0,0,0,0,0,ef
401,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
402,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,q,0,0,foq
403,0,b,c,0,0,0,g,0,i,0,0,0,0,0,0,0,0,0,0,bcgi
404,0,0,0,d,e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,de
405,0,b,c,0,0,0,0,0,0,0,0,0,0,n,0,0,0,0,0,bcn
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,q
407,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
408,0,0,0,d,0,f,0,0,0,0,0,0,0,0,0,0,q,0,0,dfq
409,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
410,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
411,0,0,0,0,0,f,0,0,0,j,0,0,0,0,o,p,0,0,0,fjop
412,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
414,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
415,0,0,0,0,e,f,0,0,0,0,0,0,0,0,0,0,0,0,s,ef
416,0,0,0,0,e,0,0,0,i,0,0,0,0,0,0,0,0,0,0,ei
417,0,0,0,0,e,0,0,0,i,0,0,0,0,0,0,0,0,0,0,ei
418,0,0,0,d,e,0,0,0,0,0,0,0,m,0,0,0,0,0,0,dem
419,0,0,0,0,e,f,0,0,0,0,0,0,m,0,0,0,0,0,0,efm
420,0,0,0,d,e,0,0,0,0,0,0,0,m,0,0,0,0,0,0,dem
421,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
422,0,0,0,d,e,f,0,0,0,0,0,0,0,0,0,0,0,0,0,def
423,0,0,0,0,e,0,0,0,i,j,0,0,0,0,0,p,0,0,0,eijp
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
425,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
426,0,b,0,d,e,0,0,0,0,0,0,0,0,0,0,p,q,r,0,bdepqr
427,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
428,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
429,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,p,0,0,0,ip
430,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,r,0,fr
431,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bc
432,0,0,0,d,e,0,0,0,0,0,0,0,m,0,0,0,0,0,0,dem
433,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,p
435,0,b,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,s,bf
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,p
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
449,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,bcp
450,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,bcp
451,0,0,0,0,0,f,0,0,0,0,0,0,m,0,o,0,0,0,0,fmo
452,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
453,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
454,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
455,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
456,0,b,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,bf
457,0,0,c,0,e,0,0,0,i,0,0,0,0,0,0,0,0,0,0,cei
458,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
459,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
460,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
461,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
462,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
463,0,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
464,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
465,0,0,c,0,e,0,0,0,0,0,0,0,0,0,o,0,0,0,0,ceo
466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,q
467,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
468,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
469,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,
471,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,r,0,ir
472,0,b,c,0,0,0,0,0,0,j,0,0,0,0,0,0,0,0,0,bcj
473,0,0,0,d,e,0,0,0,0,0,0,0,m,0,0,0,0,0,0,dem
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,r,0,pr
475,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
476,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
477,0,0,0,0,e,f,0,0,0,0,0,0,0,0,0,0,0,0,0,ef
478,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
479,0,0,0,0,0,0,0,0,0,0,0,0,0,n,0,0,q,0,0,nq
480,0,0,0,0,0,f,0,0,0,0,0,l,0,0,0,0,q,0,0,flq
481,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
482,0,0,0,0,0,f,g,0,0,0,0,0,0,0,0,0,0,0,0,fg
483,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,r,0,ior
484,0,0,0,0,0,0,0,0,0,0,k,0,0,n,0,0,0,0,0,kn
485,0,0,0,0,0,0,0,0,0,0,0,0,m,0,o,0,0,0,0,mo
486,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
487,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
488,0,0,0,0,0,0,0,0,0,0,k,l,0,0,0,0,0,0,0,kl
489,0,0,0,0,0,0,0,0,0,0,k,0,0,0,o,0,q,0,0,koq
490,0,0,0,0,0,f,0,0,0,0,0,l,0,0,o,0,q,0,0,floq
491,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bc
492,0,0,0,0,0,0,0,0,i,0,0,l,0,0,0,0,0,0,0,il
493,0,0,0,0,0,0,0,0,0,0,0,l,0,n,0,0,0,0,0,ln
494,0,0,0,0,0,f,0,0,0,0,0,l,0,0,0,0,0,0,0,fl
495,0,0,c,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,cf
496,0,0,0,0,0,0,0,0,i,0,0,l,0,0,0,0,0,0,0,il
497,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
498,0,b,c,0,0,0,0,0,0,0,0,l,0,0,o,0,0,r,0,bclor
499,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
500,0,0,c,0,e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ce
501,0,0,0,d,e,0,0,0,0,0,0,0,m,0,0,0,0,0,0,dem
502,0,0,0,0,0,f,0,0,0,0,0,l,0,0,0,0,0,r,0,flr
503,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
504,0,0,0,0,0,0,g,0,i,0,0,0,0,0,0,0,0,0,0,gi
505,0,0,0,0,0,0,0,0,0,0,0,0,0,n,0,0,q,0,0,nq
506,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
507,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
508,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
509,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
510,0,b,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,s,bi
511,0,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,r,0,cr
512,0,0,0,0,0,f,0,0,i,0,0,0,0,0,o,0,0,0,0,fio
513,0,0,0,0,0,0,0,0,0,0,0,0,0,n,0,0,q,0,0,nq
514,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
515,0,b,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,r,0,bir
516,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
517,0,0,0,0,0,f,0,0,i,0,0,0,0,0,o,0,0,0,0,fio
518,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
519,0,0,c,0,0,0,0,0,0,0,0,l,0,0,0,0,0,0,0,cl
520,0,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,r,0,cr
521,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,r,0,ir
522,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
523,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
524,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
525,0,0,0,0,0,0,0,0,0,0,k,0,0,n,0,0,0,0,0,kn
526,0,b,c,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,bci
527,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
528,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,r,0,ir
529,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
530,0,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
531,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,0,0,0,o
533,0,0,0,0,0,0,0,0,0,0,0,0,0,n,0,0,0,0,0,n
534,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
535,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
536,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
537,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
538,0,0,0,d,e,0,0,0,0,0,0,0,m,0,0,0,0,0,0,dem
539,0,0,0,0,e,f,0,0,0,0,0,0,0,0,0,0,0,0,0,ef
540,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
541,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bc
542,0,0,0,d,e,0,0,0,0,0,0,0,m,0,o,0,0,0,0,demo
543,0,0,0,0,0,0,0,0,i,0,0,0,m,0,0,0,0,0,0,im
544,0,0,0,0,0,0,g,0,i,0,0,0,0,0,o,0,0,0,0,gio
545,0,0,0,0,0,f,0,0,0,0,0,l,0,0,o,0,0,0,0,flo
546,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,bq
547,0,0,0,0,0,0,g,0,0,0,0,0,0,0,0,0,0,0,0,g
548,0,0,0,0,e,0,0,0,0,j,0,0,0,0,0,0,0,0,0,ej
549,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,r,0,ior
550,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,bq
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,p
553,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
554,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bc
555,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,
557,0,0,0,0,0,0,0,0,i,0,0,0,m,0,0,0,0,0,0,im
558,0,0,0,0,0,0,0,0,i,j,0,0,0,0,0,0,q,0,0,ijq
559,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
560,0,0,c,0,e,f,0,0,0,j,0,0,0,0,o,p,0,0,0,cefjop
561,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
562,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,bc
563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
564,0,0,0,0,0,f,0,0,0,0,0,l,0,0,0,0,0,0,0,fl
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,q
566,0,b,c,0,0,0,0,0,0,0,0,l,0,0,0,0,q,0,0,bclq
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
568,0,b,0,0,0,0,0,0,0,0,0,0,0,0,o,0,q,0,0,boq
569,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,
571,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,q,0,0,fq
572,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,bq
573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,q,0,0,pq
574,0,0,0,0,0,0,0,0,0,0,0,0,0,n,o,0,q,0,0,noq
575,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,s,f
576,0,b,c,0,0,0,g,0,0,0,0,0,0,0,0,0,0,0,0,bcg
577,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,p,0,0,0,fp
578,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,bp
579,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
580,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
581,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,q,0,0,iq
582,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
583,0,0,0,0,0,0,g,0,0,0,0,0,0,0,0,0,q,0,0,gq
584,0,0,0,0,e,0,0,0,i,0,0,0,0,0,0,0,0,0,0,ei
585,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
586,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
587,0,0,0,0,0,0,0,0,i,0,0,0,0,n,0,0,0,0,0,in
588,0,0,0,d,e,0,0,0,0,0,0,0,m,0,0,0,0,0,0,dem
589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,
590,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,bp
591,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,q,0,0,iq
592,0,0,0,0,0,0,0,0,0,0,0,0,0,n,0,0,q,0,0,nq
593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,r,0,r
594,0,0,0,0,0,0,0,0,i,0,0,l,0,0,o,0,0,0,0,ilo
595,0,0,0,0,0,0,0,0,0,0,0,l,0,0,0,0,q,0,0,lq
596,0,0,0,d,e,0,0,0,0,0,0,l,m,0,0,0,0,0,0,delm
597,0,b,0,0,0,0,0,0,0,0,0,l,0,0,0,0,q,0,0,blq
598,0,0,0,0,0,f,0,0,i,0,0,l,0,0,0,0,0,0,0,fil
599,0,b,0,0,0,0,0,0,0,0,0,l,0,0,0,0,0,0,0,bl
600,0,0,0,0,e,0,0,0,0,0,0,l,0,0,0,0,0,0,0,el
601,0,0,c,0,0,0,0,0,0,0,0,l,0,0,0,0,0,r,0,clr
602,0,0,0,0,0,0,0,0,0,0,0,0,m,0,o,0,0,0,0,mo
603,0,0,0,0,0,0,0,0,0,0,0,l,0,n,0,0,q,0,0,lnq
604,0,0,0,0,0,f,0,0,0,0,0,l,0,0,0,0,0,0,0,fl
605,0,0,0,0,0,0,0,0,0,0,0,0,m,0,0,0,0,0,0,m
606,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,q,0,0,oq
608,0,0,0,0,0,0,0,0,0,0,0,0,0,n,o,0,q,0,0,noq
609,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
610,0,0,0,0,0,0,0,0,0,0,0,l,m,0,0,0,0,0,0,lm
611,0,0,0,0,0,0,g,0,0,0,k,l,0,n,0,0,0,0,0,gkln
612,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
613,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
614,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,q
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,p
617,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
618,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
619,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,q,0,0,iq
620,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,
622,0,0,c,0,e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ce
623,0,0,0,0,e,f,0,0,0,0,0,0,0,0,0,0,0,0,0,ef
624,0,0,0,d,e,0,0,0,0,0,0,0,m,0,0,0,0,0,0,dem
625,0,0,0,d,e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,de
626,0,0,0,0,e,0,0,0,i,0,0,0,0,0,0,0,0,0,0,ei
627,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
628,0,0,0,0,0,0,g,0,i,0,0,0,0,0,0,0,0,0,0,gi
629,0,0,0,0,0,f,0,0,0,0,0,0,m,0,0,0,0,0,0,fm
630,0,0,0,0,0,f,0,0,0,0,0,0,m,0,0,0,0,0,0,fm
631,0,b,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,r,0,bior
632,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
633,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
634,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,h
635,0,0,0,0,0,0,0,0,0,0,0,l,0,0,0,0,0,0,0,l
636,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,p,q,0,0,bcpq
637,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
638,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
639,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
640,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
641,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,r,0,ir
642,0,0,0,0,0,0,g,0,i,0,k,0,0,0,0,0,0,0,0,gik
643,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
644,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,h
645,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,h
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,
647,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,r,0,ir
648,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
